candidate_id,source_block_id,target_block_id,source_product_set,target_product_set,product_set_relation,dependency_kinds,candidate_category,method_call_count,constructor_call_count,field_reference_count,extends_count,implements_count,distinct_source_entity_count,distinct_target_entity_count,distinct_source_block_count,distinct_target_block_count,distinct_file_count,referenced_entities,merged_dependency_count,structural_strength,domain_relevance,product_set_support,direction_support,same_feature_possibility,shared_support_possibility,common_context_possibility,resolution_confidence,interpretation_categories,requires_relevance,relevance_reasons,caution_reasons,exclusion_reasons,target_presence_scope,target_entity_count,referenced_target_entity_count,target_scope_coarseness,target_scope_quality,referenced_target_entities,referenced_target_methods,referenced_target_fields,target_declaration_ranges,primary_target_entity,primary_target_operation,primary_target_declaration,primary_target_presence_scope,primary_target_feature_specificity,primary_selection_reason,primary_evidence_relation_id,primary_evidence_source_entity,primary_evidence_source_entity_type,primary_evidence_target_entity_type,primary_evidence_dependency_kind,primary_evidence_source_file,primary_evidence_source_line,alternative_target_entities,common_target_entities,feature_specific_target_entities,evidence_snippets
RC-0663,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:IF:4-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,SOURCE_SUBSET_OF_TARGET,METHOD_CALL,REJECTED_TRIVIAL_OR_INVALID,4,0,0,0,0,1,1,1,1,1,Maler$$fuer_PC.drawImage,4,HIGH,LOW,HIGH,HIGH,MEDIUM,LOW,LOW,HIGH,INSUFFICIENT_EVIDENCE|SHARED_DOMAIN_MODEL,LOW,structural=HIGH;domain=LOW;direction=HIGH;resolution=HIGH;rows=4,NO_FEATURE_SPECIFIC_TARGET,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,4,1,4.000,COARSE_TARGET_SCOPE,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage,,Maler$$fuer_PC.drawImage@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39-353,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39-353,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|RUNTIME_OR_STRUCTURAL_USE|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1490,Missile.malen,METHOD,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82,27,,Maler$$fuer_PC.drawImage,,"METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:18 `tankManager.maler.drawImage(""missileU.png"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:21 `tankManager.maler.drawImage(""missileR.png"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:24 `tankManager.maler.drawImage(""missileD.png"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:27 `tankManager.maler.drawImage(""missileL.png"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {`"
RC-0664,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:IF:4-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17,TankWar_P5,TankWar_P3|TankWar_P5,SOURCE_SUBSET_OF_TARGET,EXTENDS,MEDIUM_CONFIDENCE_REQUIRES,0,0,0,1,0,1,1,1,1,1,Missile$$explodieren,1,MEDIUM,LOW,HIGH,HIGH,MEDIUM,LOW,LOW,HIGH,INSUFFICIENT_EVIDENCE|SHARED_DOMAIN_MODEL|STRUCTURAL_EXTENDS,MEDIUM,structural=MEDIUM;domain=LOW;direction=HIGH;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17,3,1,3.000,LOCALIZED_TARGET_SCOPE,Missile$$explodieren,,,Missile$$explodieren@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:9-17,Missile$$explodieren,,Missile$$explodieren@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:9-17,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:IF:5-17,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|NO_RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1491,Missile,CLASS,CLASS,EXTENDS,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82,5,,Missile$$explodieren,,EXTENDS source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset82:5 `public class Missile extends Missile$$explodieren {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset64:9 `abstract class Missile$$explodieren extends Missile$$TankWar {`
RC-0665,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,TankWar_P4,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_SUBSET_OF_TARGET,METHOD_CALL,MEDIUM_CONFIDENCE_REQUIRES,2,0,0,0,0,1,1,1,1,1,SoundPlayer.getInstance,2,HIGH,LOW,HIGH,HIGH,MEDIUM,LOW,LOW,HIGH,INSUFFICIENT_EVIDENCE|SHARED_DOMAIN_MODEL,MEDIUM,structural=HIGH;domain=LOW;direction=HIGH;resolution=HIGH;rows=2,NO_FEATURE_SPECIFIC_TARGET,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,13,1,13.000,COARSE_TARGET_SCOPE,SoundPlayer.getInstance,SoundPlayer.getInstance,,SoundPlayer.getInstance@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:12-17,SoundPlayer.getInstance,SoundPlayer.getInstance,SoundPlayer.getInstance@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:12-17,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|RUNTIME_OR_STRUCTURAL_USE|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1497,TankManager.aktualisieren,METHOD,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84,25,,SoundPlayer.getInstance,,METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:18 `SoundPlayer.getInstance().playBgSound();` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:12 `static SoundPlayer getInstance() {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:25 `SoundPlayer.getInstance().stopSound();` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:12 `static SoundPlayer getInstance() {`
RC-0666,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,TankWar_P4,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_SUBSET_OF_TARGET,METHOD_CALL,MEDIUM_CONFIDENCE_REQUIRES,1,0,0,0,0,1,1,1,1,1,SoundPlayer.playBgSound,1,MEDIUM,LOW,HIGH,HIGH,MEDIUM,LOW,LOW,HIGH,INSUFFICIENT_EVIDENCE|SHARED_DOMAIN_MODEL,MEDIUM,structural=MEDIUM;domain=LOW;direction=HIGH;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,13,1,13.000,COARSE_TARGET_SCOPE,SoundPlayer.playBgSound,SoundPlayer.playBgSound,,SoundPlayer.playBgSound@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:18-21,SoundPlayer.playBgSound,SoundPlayer.playBgSound,SoundPlayer.playBgSound@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:18-21,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|RUNTIME_OR_STRUCTURAL_USE|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1494,TankManager.aktualisieren,METHOD,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84,18,,SoundPlayer.playBgSound,,METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:18 `SoundPlayer.getInstance().playBgSound();` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:18 `public void playBgSound() throws IOException {`
RC-0667,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,TankWar_P4,TankWar_P2|TankWar_P3|TankWar_P4,SOURCE_SUBSET_OF_TARGET,METHOD_CALL,MEDIUM_CONFIDENCE_REQUIRES,1,0,0,0,0,1,1,1,1,1,SoundPlayer.stopSound,1,MEDIUM,LOW,HIGH,HIGH,MEDIUM,LOW,LOW,HIGH,INSUFFICIENT_EVIDENCE|SHARED_DOMAIN_MODEL,MEDIUM,structural=MEDIUM;domain=LOW;direction=HIGH;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,13,1,13.000,COARSE_TARGET_SCOPE,SoundPlayer.stopSound,SoundPlayer.stopSound,,SoundPlayer.stopSound@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:50-52,SoundPlayer.stopSound,SoundPlayer.stopSound,SoundPlayer.stopSound@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:50-52,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:IF:6-53,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|RUNTIME_OR_STRUCTURAL_USE|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1498,TankManager.aktualisieren,METHOD,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84,25,,SoundPlayer.stopSound,,METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:25 `SoundPlayer.getInstance().stopSound();` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset47:50 `public void stopSound() {`
RC-0668,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,TankWar_P4,TankWar_P4,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,4,0,0,1,1,1,1,1,TankManager.sound,4,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|INTRA_BLOCK|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=4,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,INTRA_BLOCK,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,4,1,4.000,COARSE_TARGET_SCOPE,TankManager.sound,,TankManager.sound,TankManager.sound@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:9-9,TankManager.sound,,TankManager.sound@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:9-9,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:IF:4-29,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1499,TankManager.aktualisieren,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84,26,,TankManager.sound,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:16 `if (!sound) {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:9 `protected boolean sound = false;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:19 `sound = true;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:9 `protected boolean sound = false;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:24 `} else if (sound == true) {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:9 `protected boolean sound = false;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:26 `sound = false;` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset84:9 `protected boolean sound = false;`
RC-0669,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,METHOD_CALL,REJECTED_TRIVIAL_OR_INVALID,4,0,0,0,0,1,1,1,1,1,Maler$$fuer_PC.drawImage,4,HIGH,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=HIGH;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=4,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,4,1,4.000,COARSE_TARGET_SCOPE,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage,,Maler$$fuer_PC.drawImage@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39-353,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39-353,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|RUNTIME_OR_STRUCTURAL_USE|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1535,Tank$$Image.drawTanks,METHOD,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8,92,,Maler$$fuer_PC.drawImage,,"METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:83 `tankManager.maler.drawImage(tankTypes + ""U"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:86 `tankManager.maler.drawImage(tankTypes + ""R"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:89 `tankManager.maler.drawImage(tankTypes + ""D"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:92 `tankManager.maler.drawImage(tankTypes + ""L"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {`"
RC-0670,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,METHOD_CALL,REJECTED_TRIVIAL_OR_INVALID,4,0,0,0,0,1,1,1,1,1,Maler$$fuer_PC.drawImage,4,HIGH,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=HIGH;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=4,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,4,1,4.000,COARSE_TARGET_SCOPE,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage,,Maler$$fuer_PC.drawImage@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39-353,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage,Maler$$fuer_PC.drawImage@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39-353,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:IF:8-358,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|RUNTIME_OR_STRUCTURAL_USE|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1508,Tank$$Image.tankMalen,METHOD,METHOD,METHOD_CALL,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8,42,,Maler$$fuer_PC.drawImage,,"METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:31 `tankManager.maler.drawImage(""base"", x_Koordinate, y_Koordinate);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:34 `tankManager.maler.drawImage(""gh"", x_Koordinate - tankManager.koernigkeit2 * 2, y_Koordinate - tankManager.koernigkeit2 * 2);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:38 `tankManager.maler.drawImage(""gh"", x_Koordinate - tankManager.koernigkeit2 * 2, y_Koordinate - tankManager.koernigkeit2 * 2);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {` || METHOD_CALL source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:42 `tankManager.maler.drawImage(""gh"", x_Koordinate - tankManager.koernigkeit2 * 2, y_Koordinate - tankManager.koernigkeit2 * 2);` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset13:39 `public void drawImage(String imageFileName, int x, int y) {`"
RC-0671,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,1,0,0,1,1,1,1,1,Tank$$TankWar.fahrRichtung,1,LOW,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=LOW;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=1,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,39,1,39.000,COARSE_TARGET_SCOPE,Tank$$TankWar.fahrRichtung,,Tank$$TankWar.fahrRichtung,Tank$$TankWar.fahrRichtung@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:31-31,Tank$$TankWar.fahrRichtung,,Tank$$TankWar.fahrRichtung@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:31-31,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1531,Tank$$Image.drawTanks,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8,81,,Tank$$TankWar.fahrRichtung,,"FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:81 `switch(((Tank) this).fahrRichtung) {` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:31 `protected int tankRichtung = 0, fahrRichtung = 1;`"
RC-0672,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:IF:8-96,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,TankWar_P1|TankWar_P2|TankWar_P3|TankWar_P4|TankWar_P5,EQUAL,FIELD_REFERENCE,REJECTED_TRIVIAL_OR_INVALID,0,0,9,0,0,1,1,1,1,1,Tank$$TankWar.energie,9,MEDIUM,LOW,HIGH,MEDIUM,HIGH,LOW,LOW,HIGH,CO_OCCURRING_FEATURES_PLAUSIBLE|INSUFFICIENT_EVIDENCE|SAME_FEATURE_PLAUSIBLE|SHARED_DOMAIN_MODEL,LOW,structural=MEDIUM;domain=LOW;direction=MEDIUM;resolution=HIGH;rows=9,NO_FEATURE_SPECIFIC_TARGET; equal product sets are ambiguous; same-feature implementation remains plausible,,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,39,1,39.000,COARSE_TARGET_SCOPE,Tank$$TankWar.energie,,Tank$$TankWar.energie,Tank$$TankWar.energie@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21-21,Tank$$TankWar.energie,,Tank$$TankWar.energie@C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21-21,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:IF:8-384,COMMON,TARGET_COMMON|DECLARED_IN_TARGET_FRAGMENT|DIRECTLY_REFERENCED_BY_SOURCE_BLOCK|COMPILE_TIME_NECESSITY|RUNTIME_NECESSITY|RESOLVED_INTERNAL,D1529,Tank$$Image.tankMalen,METHOD,FIELD,FIELD_REFERENCE,C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8,75,,Tank$$TankWar.energie,,FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:55 `if (((Tank) this).energie >= 30)` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21 `protected int energie;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:57 `else if (((Tank) this).energie >= 20 && ((Tank) this).energie < 30)` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21 `protected int energie;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:59 `else if (((Tank) this).energie >= 10 && ((Tank) this).energie < 20)` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21 `protected int energie;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:63 `if (((Tank) this).energie >= 30)` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21 `protected int energie;` || FIELD_REFERENCE source C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset8:65 `else if (((Tank) this).energie >= 20 && ((Tank) this).energie < 30)` target C:\Users\JBNU\git\ConstraintsRecovery\assets\tankwar\asset14:21 `protected int energie;`
